y_train,ypred_train
0.003149508627957636,0.9998729
-0.0005728025951296091,0.99987286
-0.000587076210980925,0.9998684
-0.0008427544107744088,0.99987566
-0.0009858795715530758,0.9998808
-0.005433144038325661,0.9998829
-0.0032918428088134057,0.9998805
-0.0027034668105208053,0.9998846
0.002552346913521838,0.9998914
0.00014523774473469757,0.99988824
-0.0010702963196194634,0.9998854
-0.0008103289958197856,0.99988693
0.003503683596574741,0.9998893
-0.0007504160771206732,0.9998738
-0.002898550334671405,0.9998682
0.0009021218851631174,0.9998618
-0.004576306174482245,0.99986464
-0.017340152632101712,0.999866
-0.0008260383635499195,0.9998801
0.004017961851951682,0.9998848
-0.0016073331793744644,0.9998957
0.0077287271044874095,0.99989754
0.02123943767985291,0.99989295
0.016268244620994497,0.99988514
-0.0068986960706358645,0.9998717
0.004387462929479383,0.99981755
-0.0021785131654840427,0.9997869
-0.005278067247149866,0.999788
0.002594817347792793,0.99977016
0.00528197293170735,0.999798
0.0058649342578963185,0.9998743
-0.0032911911272406075,0.9999058
0.020426634799986874,0.99989814
0.009828692268307229,0.99990326
0.002381305250376173,0.99989325
-3.561432741206604e-05,0.99985045
-0.007502845445277445,0.9998147
0.006431665166251878,0.99983376
0.001247757267422048,0.9998378
0.0055044146239349966,0.9998294
-0.006590533740434072,0.99988
-0.004850581602760714,0.9998988
0.002727409321571955,0.9999007
0.002325528991705892,0.99990106
-0.003748611753984165,0.99989843
0.0009268953489523967,0.9998906
-0.0027222142933900077,0.9998794
0.002808848190317962,0.99988747
0.0037253808237185937,0.99987787
-0.004558075626817801,0.99987966
-0.002701878776276829,0.9998756
0.002684793075892502,0.9998796
-0.0013064530288809536,0.9998606
-0.0001446205781205006,0.99987376
-0.0032842553160227607,0.99987686
0.0010161945110412486,0.99987787
-0.0031624640322469467,0.9998811
-0.0013328356026534305,0.9998819
-0.002672370682693376,0.99987644
0.002017587848836772,0.99988735
0.005583606354680096,0.999881
0.0017683216347284523,0.9998748
-0.002489361592771645,0.99987316
-0.003248979549999189,0.999879
0.004171950024050814,0.99986774
-0.003176099176104104,0.9998638
0.0038992065433518827,0.9998589
-0.006334312143088022,0.9998645
0.0011855791937449393,0.99987465
-0.0020787834802502517,0.99988174
0.00243447529552643,0.99988335
-0.005340556834148295,0.9998806
0.0004118100599846186,0.99989057
0.002041433457575754,0.99987626
0.0003813705193089622,0.9998821
-0.0009433951653526533,0.9998738
0.0007388281951580749,0.9998822
0.014827381438101963,0.99986947
0.003686081388844263,0.9998723
-0.008095706990733368,0.9998503
0.00707239311803801,0.9998604
-0.00046495381048838224,0.9998535
-0.001790238913909305,0.9998534
0.004661536987236609,0.999849
-0.0036979884941861314,0.9998544
0.0030912890115898533,0.9998809
0.0006708083900967557,0.9998886
-0.003942284341704335,0.99987525
-0.0013086063599175453,0.99989164
-0.00043331705474633996,0.999895
-0.002634218097900454,0.9998728
0.0007841485761447492,0.99987996
-0.01896202666933831,0.99988604
0.003867441468970047,0.9998897
-1.6133953293984946e-05,0.999893
0.003377432112100836,0.9998934
0.0033727043561566877,0.9998869
-0.002874480956733725,0.9998931
0.0013268176113147455,0.9998809
-0.0009738341085208712,0.9998835
0.0009404300199246789,0.99984807
0.004487449088706458,0.99985397
-0.0004993961633878579,0.9998478
-0.0022151670509725843,0.99985355
-0.00014420423801826768,0.99985754
-0.0021445185529715624,0.9998796
0.0012203594152469177,0.9998784
-0.0014073653457102881,0.9998787
0.002136945895430385,0.99987644
0.0006274394971851162,0.9998792
0.005608508946728286,0.99988353
0.0004630487473300775,0.9998756
-0.0025864164456025165,0.9998772
0.007834023925165516,0.9998709
5.2776087666668274e-06,0.9998613
-0.002438479831531773,0.9998555
-0.0008810044540003228,0.9998635
0.000555775040856474,0.9998627
-0.002491327820322717,0.99987495
0.008718819929097076,0.9998789
0.00036009394906635445,0.99987286
0.0027089668877161503,0.99988437
0.015076079458953803,0.999884
0.00047159605483401316,0.9998648
0.0015062138528653135,0.99985737
0.00036653158562729017,0.9998608
0.0061089399533530405,0.9998316
-0.007538774892817394,0.99984336
-0.00035806799146615386,0.99985343
0.0012982454641526373,0.999857
0.0005813166092740701,0.9998864
-0.0005967503800606794,0.999894
-0.0006846151808875097,0.9998923
-0.001802003425906218,0.999894
-0.0017524603306162336,0.99990505
0.0014360036248040411,0.999879
0.0011677110086664455,0.9998785
-0.001904044957505897,0.9998787
-0.0034703083724179572,0.9998806
0.001396108399552168,0.9998715
0.003228639998570025,0.9998803
0.002379446150444733,0.9998776
-0.00037833056923943306,0.9998715
-0.0003913480893243041,0.99987173
0.001665694130391235,0.9998728
0.001661647616245473,0.9998687
-0.0029287437277447127,0.9998627
-0.0004415576075823374,0.99986804
-0.0013636828241810062,0.9998707
-0.0004900772490975412,0.9998738
0.0011521248875478519,0.9998773
-0.001962981537147088,0.9998829
0.000662036903615358,0.99988526
0.001607461492508422,0.9998856
0.003051982047235025,0.99987745
-0.0026639965347294114,0.99987626
-0.00045463506460901464,0.9998755
-0.0009934169123385745,0.9998705
0.0016925758141969915,0.9998695
-0.0005330725646842975,0.99986887
-0.0012546587322021018,0.9998713
-0.0004695269955756431,0.9998754
-0.002600712313440826,0.99988246
-0.001385512294263644,0.99987805
0.00039372611796533,0.99988216
-0.007339010186224738,0.99988043
0.001581195866845658,0.99988496
0.005475758191827268,0.99988097
-0.00090824601748213,0.999881
-0.0006562045990845846,0.99988234
-0.006531588936135719,0.99988014
-0.007968110478046941,0.9998746
-0.0010891307479491312,0.99988
0.0014676115504993431,0.99987036
-0.004484754070608912,0.99987304
0.008100457988286755,0.99988997
-0.0021884641743770967,0.99988824
-0.0066989882055528225,0.99988776
-0.007886735040552501,0.99989074
0.0015554394239154262,0.999879
-0.0017549413213209296,0.9998648
0.0049039445236722,0.9998727
-0.001401935212099021,0.99985987
-0.002363059045353946,0.9998834
0.001544634727899957,0.9998905
0.004390622858200599,0.9998826
0.0013203360444735738,0.9998614
0.0011418354623852628,0.9998705
-0.0004995876870367216,0.99984676
5.288306692753669e-05,0.99985594
0.0007267172751741402,0.9998611
-0.007477636448282513,0.99986786
-0.0012207928191627462,0.99987054
-0.009614722823548213,0.9998826
-0.0006759006943146215,0.99988383
0.001887045843639825,0.9998911
-0.014213394886089453,0.99989724
-0.001814165700380636,0.99990255
0.0005018723069822653,0.99990433
-0.0018779562012983036,0.99989355
0.007177818662287352,0.999895
-0.004029315728298642,0.99987984
0.00026620879763012084,0.9998745
0.0024201693073978795,0.9998756
-0.002586911971895801,0.99985427
0.001639421624484625,0.9998457
-0.005313070945154275,0.99986076
0.003124563230014429,0.9998534
-0.0015025445866396509,0.9998612
-0.0008442647286031539,0.99987644
0.004373452867089985,0.9998792
0.0041510310585864026,0.9998832
0.0021511666164572628,0.9998786
-0.0016834834354629376,0.9998714
-0.004763577711638422,0.9998649
0.0012379265321843106,0.99986976
0.003334629350809997,0.99986196
0.0049631573786121826,0.999862
0.006293931021219732,0.99986523
-0.00023753094450553242,0.99987775
-0.004753238847352457,0.9998756
-0.004942027227154186,0.9998768
-0.006929140072144029,0.99987113
0.0021221618877214406,0.9998705
0.00010487284308568576,0.999872
-0.0006974201331692063,0.99987966
0.0006824468346197626,0.9998946
0.00010622519576299732,0.99990284
-0.0017616877740610454,0.99989706
-0.002909013129001021,0.99988985
0.008284525237193318,0.99987173
0.0031817419155750174,0.9998598
-0.003197837182457497,0.99985564
-0.0019242538651422808,0.9998595
0.004437249642283205,0.99986565
-0.002121839010392092,0.99987197
0.003041398529669183,0.9998682
0.00634933162451924,0.9998591
-0.003239201276622156,0.9998712
-0.0053931870799663615,0.9998768
0.0011356369527203982,0.9998743
-0.0011045164156577537,0.9998713
0.005480340915427468,0.99988604
-0.0009500828009456373,0.9998715
0.0005635426465872862,0.9998715
-0.0038188027291414656,0.9998864
-0.0021690241208450326,0.99988765
-0.0018490806761449726,0.9998728
0.003755429264344351,0.9998814
-0.008100945989487041,0.99987316
-0.0047118210919883845,0.9998782
-0.009768008749699042,0.9998828
0.007152656040942542,0.9998966
-0.0025206961840771084,0.99989015
0.002345815638651476,0.99989414
-0.005246671859803611,0.99988276
0.001191963330394716,0.99989325
0.006872755125504121,0.99987614
0.0033931691906790725,0.9998727
0.005231066141663261,0.99984825
-0.00622839372352834,0.9998606
-0.0006937994058299565,0.9998416
0.0015582216359016198,0.9998565
-0.0064363634678112035,0.9998502
0.00840086115666185,0.9998702
-0.0001978209351538532,0.99987036
-0.00043259012218117957,0.9998792
0.0016540925534737458,0.99988717
-0.004333039981533043,0.99988586
0.0015086621954119035,0.9998836
0.0004904681785206997,0.9998808
-0.000609334866828232,0.9998616
-0.0010498448668961856,0.99986905
-0.0031594231264895785,0.99987906
0.0021162830252665008,0.9998799
-0.001737716364009724,0.9998818
0.0004211142146125827,0.99988556
0.0005141332509753714,0.9998773
-0.00021797772410331925,0.9998786
0.005391150203515316,0.99987763
-0.003248918232803042,0.99987185
0.002478465079303136,0.99987197
0.00012008669499444631,0.9998715
0.002408502514165557,0.9998657
0.0004966901149454406,0.999864
-0.0019475101613435051,0.99986666
-0.0018506391404005719,0.9998685
0.0020515238525570093,0.9998772
0.007548854316735216,0.9998728
-0.001382219778983202,0.99987483
-0.001697994894762207,0.9998751
0.0005221266841749469,0.99987996
-0.0017744499515974128,0.99987197
-0.0007227726616982808,0.9998742
0.0013466606987622893,0.99986935
-0.004844003296377239,0.999871
-0.0013587060813866315,0.99988353
-0.0017685160544919226,0.99988323
-0.0015133619194473758,0.99988526
0.002057274457445773,0.9998917
0.001898123027558545,0.9998889
-0.0012272949842343144,0.99987656
-0.0006780369574453003,0.9998819
0.0004539408575528928,0.9998753
0.0010557631521186683,0.9998704
-0.0009588142780857953,0.99986833
-0.003944947641239583,0.9998652
0.0006556818749088103,0.9998662
0.0006812802467047014,0.9998761
-0.0009828184839101742,0.99987626
0.0005238760571650047,0.9998789
0.001223039549380751,0.9998825
0.0006255780322818107,0.9998807
0.0008329465260160959,0.9998772
-0.0006715607962097088,0.99987084
0.0017671330775708496,0.9998717
0.0044044460266078,0.99987066
-0.0006460913523579414,0.9998638
0.00034285854505746274,0.9998645
-0.00226057466908627,0.9998715
0.0011291366790175182,0.999871
0.0012107176995800064,0.99987113
-0.00042446667197660335,0.99987185
0.0011581963884088606,0.99987394
0.0008828828141188922,0.99988073
-0.00018471276366712256,0.99987864
-0.00310560839880115,0.99987924
-0.003057098260772513,0.99987847
0.0006038401177029327,0.99987936
-0.002317410466918839,0.99987626
0.004765595999972193,0.99987864
-0.002059038702669887,0.99987936
0.000338535084558872,0.99988544
-0.00030167551901495786,0.99988425
-0.0018983972539456952,0.9998784
-0.009423002419408058,0.9998728
-0.01033472733476231,0.9998774
0.0027861610467785768,0.99987483
-0.0010054213696351476,0.9998846
-0.001349172440206911,0.9998891
0.0005092357713568274,0.99989724
0.00129426132944614,0.9998971
-0.0013207152949776945,0.9998976
0.00024966488819681165,0.99987984
-0.0003891567778930172,0.99985963
-0.0011901695975123946,0.9998603
-0.00033248939576149226,0.9998546
0.0009758942086965539,0.9998506
5.583598971895026e-05,0.99986315
-0.000625451316816403,0.9998807
-0.000771125652921161,0.99987465
0.0021466442896750635,0.99987656
0.005500815704186052,0.999877
-0.0009461171156396461,0.9998721
0.002077084325664183,0.9998685
0.0027483868423078327,0.99986947
0.0011951925825986975,0.99986553
-0.002027616903726943,0.9998625
-0.0006901539948082352,0.99986285
0.002075743993341001,0.999865
-0.00010081198877534637,0.9998736
0.027705960610465468,0.9998728
-0.010739411305330631,0.99986565
-8.649971277093097e-05,0.99987495
-0.003902079858032364,0.9998717
-0.0027536621210714285,0.9998579
0.003059344863223741,0.9998551
-0.0006091566927517107,0.999864
-0.0009971295468674006,0.9998508
0.0019019877573888792,0.9999027
-0.0008346635582673837,0.99989235
-0.000808631438709851,0.9998967
0.0018655926117960894,0.9998935
0.0011428444839218126,0.99989074
0.0003319539214142928,0.9998542
-0.003789889328847055,0.99986935
-0.0250371142085376,0.9998667
-0.002555148859008998,0.99988544
0.00086585346558283,0.9998917
0.005225196355972511,0.99989134
-0.0013325299339200713,0.99989873
0.0015504013244649975,0.99990624
-0.003873342483059918,0.99990207
0.0012595860444354376,0.99990344
0.001994514115473381,0.9998614
0.0008830022337858617,0.9998471
-0.00021970082585965847,0.99983615
0.0010506759001165616,0.99984074
-0.003970019126779751,0.99983394
-0.0005309291879115743,0.9998796
0.002565604162407972,0.99987704
-0.0006391408594572157,0.99987775
-0.0014780863064768758,0.9998746
0.013061574301619092,0.99987966
0.002256687631059091,0.99987024
0.0010504852837913167,0.9998769
-0.002810295657218338,0.9998659
-0.0029539384516094123,0.9998581
0.002987757521858211,0.9998586
0.0010400379820101108,0.9998582
0.0009504370089823592,0.99984884
0.0006799984864783731,0.99988097
-0.0018917815647236874,0.9998864
0.003798509466228585,0.9998872
0.004171419435464197,0.9998857
-0.000980554215510015,0.9998828
0.0008939679172504555,0.99987
0.006721436557332875,0.99986696
0.002275593155034989,0.99986094
-0.0005516523338591064,0.99986506
-0.006595785330307949,0.999865
0.000841580638973982,0.99986756
0.0011212280390653774,0.9998735
-0.008867443837595594,0.9998727
0.000919670003213456,0.9998782
-0.0001224301436550681,0.9998943
-0.005004542220198168,0.9998955
0.0010122835520774032,0.99989635
0.004405528112652506,0.99989104
0.001226537546749266,0.99988955
0.0011640859365167314,0.9998851
0.0016696063911861726,0.9998637
0.0010108197197057321,0.99986005
-0.0010784583408371877,0.99986744
0.0015995268667806804,0.9998532
-0.003455193260776596,0.9998471
0.002512227708148393,0.99987036
0.00019895398127275482,0.99987
0.003231453078905505,0.9998725
0.0023917856617015052,0.9998817
-0.0034890977580783323,0.99988323
-0.00447080205613771,0.9998758
0.002389037868062913,0.99988014
-0.0008256324748369707,0.9998709
0.0036136774645536343,0.99987483
0.0014444874689301032,0.9998733
-0.002087489640742837,0.99987924
0.0007422700731850865,0.9998816
-0.0031588589354482545,0.999882
0.0006413226281663009,0.99987096
0.0024575509383183373,0.9998758
0.0005166531072726767,0.999868
-0.0014201794863158929,0.9998694
-0.003650203449393049,0.9998783
-0.0006006445429349907,0.9998818
0.0009406218450600693,0.99988157
-0.00047709329455436375,0.9998787
-0.0005451267650931004,0.9998753
-0.0010975661606629837,0.9998779
-0.001953372839826939,0.9998821
0.007040024991076227,0.9998803
-0.002091460788782832,0.99987644
-0.00508243003048259,0.99987483
0.0016056111511996228,0.9998741
1.6302972873259493e-05,0.99987036
0.003247901295748398,0.9998699
-0.000151674727954827,0.9998742
0.0005658921908287308,0.9998695
-0.003085432181856439,0.99987906
0.00452245409533632,0.9998784
-0.0011341041414860164,0.99986696
0.006085944548528687,0.9998725
-0.0069846684413245345,0.9998717
0.001664195602819688,0.99986935
0.003667533190906211,0.999869
0.0018201995375433716,0.9998778
0.009648144157917671,0.9998678
-0.006728869232668798,0.999874
0.0011208480202258382,0.999865
-0.0015008905121119452,0.99987626
0.0006862423362408233,0.99986196
-0.000943558029245383,0.99986863
-0.0001368267679229969,0.9998723
0.004604983662606484,0.99987465
-0.0007385595801930981,0.9998842
0.0050098028448770475,0.999884
0.0020766209161099227,0.99988353
-0.001557488669774319,0.999875
0.004410988219779169,0.9998732
-0.00027785841300905813,0.9998525
-0.0010283743036371784,0.9998593
-1.5896754382182195e-05,0.9998667
-0.0015166848964790727,0.99986666
0.002428950833347616,0.99987483
0.004317404030035472,0.9998819
-0.001665355508384533,0.999879
-0.003658012195880522,0.9998819
0.003358524927600105,0.99988544
0.0017131628082025796,0.9998756
-0.001136323431504071,0.999873
0.0005856659851724973,0.999874
-0.0030812968006301987,0.99987006
-0.0004234001782482632,0.9998787
-0.0012282699217908875,0.9998794
-4.770545785695213e-05,0.9998743
-1.855275040005573e-05,0.99988294
-0.0025164734996201434,0.99988467
-0.0008118789776261607,0.99987805
0.00017948249878353047,0.99988294
-0.000402864083193333,0.99988353
0.00218281169815665,0.9998794
0.002556964202768497,0.99987423
-0.0007056137360449491,0.9998732
0.0014864852478368284,0.99987155
-0.0018985126513553238,0.99986947
-0.0005129000289022317,0.9998669
0.0005181988988430642,0.9998682
0.0007945614256714651,0.99986666
0.0001747576960365662,0.999869
-0.0006302447869749649,0.9998782
-0.0015761317576809366,0.99987817
0.0009425623982378717,0.9998821
-0.0016459692786842605,0.9998803
-9.958079598201933e-05,0.9998779
-0.00026426325277766863,0.9998756
0.0006584476228978544,0.9998785
-0.002558727551902748,0.9998764
0.0018376916738650747,0.99987996
0.0015329478254768529,0.9998769
-0.0012639362338477235,0.99987775
-0.0007583546485214149,0.99987394
-0.0008014593882799785,0.99987346
-0.0021359279303195984,0.9998726
0.0032499374822145145,0.9998778
0.002543953362274241,0.9998705
-0.0018333251152448874,0.9998746
-0.0030065788060119397,0.9998782
0.0003980273975170412,0.9998773
-0.0022397586833944093,0.9998738
-0.005417626446012996,0.99987864
0.0014023601728858008,0.999875
-0.005492705648383144,0.99987805
0.0022813668766293693,0.99988747
-0.00116788132478604,0.9998876
0.0005460239744134151,0.99988574
-0.000790794282434907,0.9998895
0.0036529230310909603,0.9998842
0.0007450542168484088,0.99986637
-0.0010920524064594844,0.9998712
0.002431447337321012,0.9998621
-0.00010704544039008516,0.99986184
0.0006901229293818032,0.9998593
-0.0007449569896903778,0.9998678
-0.0010894245102591518,0.99986196
0.000923658855682867,0.9998766
0.004593235982682175,0.9998755
0.0012760501667175895,0.99987334
-3.4595108618945805e-05,0.9998771
0.0006397191488059857,0.99987775
0.0032215748714272477,0.9998728
-0.00031152044694767144,0.9998683
0.0002306707636187853,0.99986786
-0.0013706218987834726,0.9998638
0.0015980342984605507,0.9998723
0.0005510963717760299,0.99987304
-0.0005140013347189639,0.9998753
0.0010009900037765453,0.9998787
0.002040166564757724,0.999884
0.0009900401575091426,0.999877
-0.003625094839778314,0.99987644
-0.0009936525037514488,0.9998753
0.0005315345591842828,0.9998776
0.001087011103575599,0.99987435
0.0023042596628234983,0.99987435
-0.0028221778601089237,0.9998755
-0.001999120646946928,0.99988174
0.0014418555033229535,0.9998829
-0.00017362746638602343,0.9998762
0.0017804792449647906,0.9998758
0.0006149985005486425,0.9998753
0.0005102499862834738,0.9998726
-0.001432639386445684,0.9998744
0.002284063685882733,0.9998754
-0.0037522471159864954,0.9998711
-0.00029165272937600864,0.9998748
0.0010054975443993404,0.9998725
0.0011313522198922144,0.9998719
-0.0015901379116392115,0.9998766
-0.004422192559843536,0.99988276
-0.000733571011838354,0.9998796
0.0026998294135086157,0.99988544
-0.00036139916710461637,0.9998771
0.002108688441165912,0.9998768
0.0008362490162281072,0.99987686
-0.003279740867293129,0.99987936
0.002143729806630305,0.9998742
-0.0036131858034628853,0.9998704
-0.0007270712683261259,0.99986935
0.003935825138606497,0.99987304
-0.005060317307170148,0.9998687
-0.00040022975211493196,0.9998759
1.467879017707544e-05,0.99988574
-0.001166380542410399,0.99988115
0.0010437725965172842,0.9998832
-0.0014692873081997714,0.99987936
0.0007640512729905884,0.99987364
0.002162797389096764,0.9998799
0.0004622833398641414,0.9998746
-0.0014611443493476525,0.99986887
0.0014598154791957074,0.9998746
0.0008572248572918753,0.999871
0.003153464613172838,0.9998656
-0.002130658105383201,0.9998682
0.0021662941189051106,0.9998698
0.0025259924399775656,0.9998714
-0.0059613981611501545,0.9998731
-0.010048553044598962,0.9998705
0.001671744953581333,0.99988043
-0.0023442507295835663,0.9998805
0.0035655951659467173,0.99988765
-0.0010879738378841489,0.99988616
0.0010785963783096783,0.99989307
0.0006114032765392711,0.99989516
-0.003050605421080843,0.99988836
-0.006994224553105302,0.9998649
-0.0026510201153702555,0.9998738
-0.005695984767230484,0.99986434
0.0017446686598966722,0.9998696
0.004971940595013664,0.99987656
-0.003746413717688768,0.9998915
0.0005213292818140078,0.99989283
0.0006678954975683606,0.99989307
-0.0005209811264091821,0.9998752
-0.0012247491770940207,0.99987185
0.0013646358709769875,0.9998574
0.0013248091810682085,0.9998528
0.0007360302859905852,0.99986535
-5.974324200855204e-05,0.99986696
-4.888351068893245e-05,0.99987024
0.001648195112975402,0.9998792
0.0006964471702984468,0.9998756
-1.3547362694675025e-05,0.9998647
-0.000850914018374446,0.99987215
-0.002257209185781436,0.99987364
2.717900167328857e-05,0.99987465
0.0002567988960792151,0.999876
-0.00031930593551815993,0.99987864
-0.002002219234584643,0.9998807
0.0017287236792088384,0.999882
-0.003725990044035722,0.99988085
-0.0025473424324921586,0.9998823
0.0025107623283882638,0.9998805
-0.0009321161525558083,0.99987775
0.0036920417421992258,0.99987775
-0.0003361489800116066,0.9998769
0.0025429059268069114,0.9998728
-0.0019840990694965648,0.999877
-0.00031294064565046234,0.999871
0.0008621844962480242,0.9998625
-0.0009342487145218147,0.999867
-0.002162532769738529,0.99986655
0.0013362298243907707,0.99987215
-0.005773930091993365,0.9998758
-0.001353644409147768,0.99988747
-0.006594395738496225,0.99988365
0.0007316090707473559,0.9998888
-0.0008213291680398638,0.99988717
-0.0007211584150896088,0.99989015
-0.006483672286967704,0.99988395
0.0047986197954657675,0.99989325
0.0012047089431579873,0.9998824
-0.0011563202636725321,0.99988
0.001966966697829176,0.9998683
-0.004221922961399421,0.9998697
0.0014259579565535775,0.9998625
0.0038582226735507257,0.9998695
-0.0019786655252036463,0.99985355
0.002253344172619409,0.999872
0.00019043026352859506,0.99987215
0.0013806453826658571,0.99986804
-0.003973547138309185,0.9998722
0.001956999222298661,0.9998762
5.2465988566852144e-05,0.99986917
0.00015461937551455298,0.9998755
0.004517349845533486,0.99987364
-0.0019326431635499032,0.9998735
-0.0008193447379699644,0.99987966
-0.0055858574784694755,0.9998819
0.00012609610966461565,0.99987113
0.0006356895597988755,0.99987763
-7.754668778485214e-05,0.99987674
8.308879625922408e-06,0.9998766
-0.0023810794250136345,0.999884
0.00018321222111956217,0.9998872
0.0014688766325997092,0.99988526
0.0010397950116103026,0.9998759
-0.0011048475569105248,0.9998751
0.0009568829345850064,0.99986887
-8.307846179231663e-05,0.999869
0.002748184014126726,0.99986905
0.00019744510042933,0.9998712
-0.003879104988422379,0.99987024
0.00105100201406164,0.9998723
0.000856441758023979,0.99987394
0.0005835393287070971,0.99987084
0.002452458361977825,0.9998771
0.0017507774485835462,0.9998759
-0.004295745853606543,0.99987715
0.0021949484629793237,0.9998784
-0.0009700524436440922,0.9998717
5.38585302126632e-05,0.99987215
-0.007341387063020724,0.99987453
-0.0011799432043931696,0.99987495
0.0012868893867439065,0.9998785
0.000961910637513089,0.9998897
-0.0008548930597993903,0.9998829
0.0023984802150149717,0.9998881
